order_id,customer_id,customer_name,city,category,product_name,unit_price,quantity,discount_percent,payment_method,order_status,order_timestamp
ORD-102463,CUST-1011,Laura Croft,San Francisco,Home & Kitchen,Toaster,169.5,3,0.15,PayPal,RETURNED,2025-03-28 23:35:15
ORD-102464,CUST-1008,Ian Malcolm,San Francisco,Electronics,Bluetooth Speaker,1041.23,1,0.1,PayPal,COMPLETED,2025-02-19 21:43:43
ORD-102465,CUST-1007,Hannah Abbott,Mumbai,Sports & Outdoors,Dumbbell Set,58.46,2,0.0,Debit Card,CANCELLED,2025-10-20 03:36:32
ORD-102466,CUST-1019,Tony Stark,Singapore,Books,Cookbook,30.82,2,0.1,PayPal,RETURNED,2025-03-08 06:45:03
ORD-102467,CUST-1009,Julia Roberts,Mumbai,Clothing,Sneakers,20.64,1,0.1,PayPal,COMPLETED,2025-06-13 10:35:47
ORD-102468,CUST-1019,Tony Stark,Toronto,Sports & Outdoors,Dumbbell Set,33.69,3,0.2,Credit Card,COMPLETED,2025-01-30 00:47:10
ORD-102469,CUST-1019,Tony Stark,Sydney,Clothing,Winter Jacket,84.73,5,0.2,PayPal,COMPLETED,2025-12-12 15:40:52
ORD-102470,CUST-1011,Laura Croft,Berlin,Books,Economics 101,25.24,1,0.05,UPI / Digital Wallet,COMPLETED,2025-11-10 04:46:59
ORD-102471,CUST-1012,Michael Scott,Mumbai,Sports & Outdoors,Dumbbell Set,176.49,1,0.15,Credit Card,RETURNED,2025-10-22 19:11:29
ORD-102472,CUST-1008,Ian Malcolm,New York,Electronics,4K Monitor,1032.47,2,0.05,Credit Card,RETURNED,2025-04-28 07:39:48
ORD-102473,CUST-1010,Kevin Bacon,Paris,Clothing,Hooded Sweatshirt,26.29,1,0.05,Debit Card,COMPLETED,2025-08-10 15:09:20
ORD-102474,CUST-1018,Steve Rogers,London,Books,Data Engineering Handbook,13.27,2,0.1,Credit Card,COMPLETED,2025-05-12 21:26:12
ORD-102475,CUST-1015,Pam Beesly,Paris,Home & Kitchen,Vacuum Cleaner,349.13,5,0.25,Debit Card,PENDING,2025-01-27 05:08:45
ORD-102476,CUST-1006,George Clark,London,Home & Kitchen,Cookware Set,34.5,2,0.05,Debit Card,COMPLETED,2025-04-03 04:35:36
ORD-102477,CUST-1018,Steve Rogers,London,Electronics,Wireless Headphones,327.48,1,0.05,Credit Card,RETURNED,2025-11-02 10:08:23
ORD-102478,CUST-1016,Quentin Tarantino,Berlin,Clothing,Denim Jeans,23.59,-1,0.2,Debit Card,COMPLETED,2025-08-07 20:26:16
ORD-102479,CUST-1005,,Sydney,Sports & Outdoors,Camping Tent,160.07,5,0.05,PayPal,COMPLETED,2025-10-20 23:06:14
ORD-102480,CUST-1016,Quentin Tarantino,Tokyo,Electronics,4K Monitor,883.89,1,0.0,UPI / Digital Wallet,CANCELLED,2025-01-28 09:22:23
ORD-102481,CUST-1019,Tony Stark,Toronto,Sports & Outdoors,Camping Tent,20.67,4,0.25,Apple Pay,CANCELLED,2025-05-23 22:21:19
ORD-102482,CUST-1003,Diana Prince,Mumbai,Home & Kitchen,Vacuum Cleaner,244.95,3,0.25,PayPal,PENDING,2025-07-06 17:01:31
ORD-102483,CUST-1003,Diana Prince,Berlin,Electronics,Smartphone,197.63,3,0.05,UPI / Digital Wallet,RETURNED,2025-08-02 12:06:50
ORD-102484,CUST-1005,Fiona Gallagher,Tokyo,Home & Kitchen,Blender,103.49,2,0.05,Credit Card,COMPLETED,2025-10-28 18:39:25
ORD-102485,CUST-1007,Hannah Abbott,San Francisco,Clothing,Denim Jeans,104.99,1,0.2,Debit Card,RETURNED,2025-05-30 11:26:22
ORD-102486,CUST-1015,Pam Beesly,London,Home & Kitchen,Blender,200.12,1,0.1,Apple Pay,PENDING,2025-04-03 15:57:37
ORD-102487,CUST-1009,Julia Roberts,Paris,Sports & Outdoors,Water Bottle,92.35,2,0.2,Apple Pay,CANCELLED,2025-10-09 14:34:59
ORD-102488,CUST-1013,Nora Jones,San Francisco,Clothing,Running Shoes,76.63,1,0.15,Debit Card,COMPLETED,2025-06-06 09:41:25
ORD-102489,CUST-1016,Quentin Tarantino,London,Home & Kitchen,Blender,76.52,2,0.25,Debit Card,COMPLETED,2025-01-02 04:35:03
ORD-102490,CUST-1006,George Clark,Singapore,Sports & Outdoors,Bicycle Helmet,138.26,2,0.05,UPI / Digital Wallet,COMPLETED,2025-07-22 13:28:30
ORD-102491,CUST-1011,Laura Croft,Mumbai,Home & Kitchen,Vacuum Cleaner,291.54,2,0.05,Debit Card,RETURNED,2025-08-20 10:58:11
ORD-102492,CUST-1015,Pam Beesly,London,Sports & Outdoors,Dumbbell Set,61.48,3,0.15,Debit Card,COMPLETED,2025-07-22 15:48:50
ORD-102493,CUST-1010,Kevin Bacon,London,Sports & Outdoors,Camping Tent,54.91,1,0.2,Credit Card,COMPLETED,2025-05-03 21:30:32
ORD-102494,CUST-1005,Fiona Gallagher,Paris,Home & Kitchen,Air Fryer,77.84,-1,0.15,UPI / Digital Wallet,COMPLETED,2025-01-06 20:09:30
ORD-102495,CUST-1017,Rachel Green,New York,Clothing,Hooded Sweatshirt,94.21,1,0.0,Credit Card,CANCELLED,2025-02-11 14:30:53
ORD-102496,CUST-1015,Pam Beesly,New York,Sports & Outdoors,Camping Tent,23.35,3,0.15,PayPal,COMPLETED,2025-08-05 22:41:25
ORD-102497,CUST-1008,Ian Malcolm,Singapore,Electronics,Smartphone,1017.74,1,0.05,Debit Card,RETURNED,2025-11-10 16:55:56
ORD-102498,CUST-1007,Hannah Abbott,New York,Home & Kitchen,Espresso Machine,277.15,1,0.0,Apple Pay,PENDING,2025-05-08 15:19:38
ORD-102499,CUST-1017,Rachel Green,Sydney,Electronics,Laptop,103.27,3,0.2,Apple Pay,COMPLETED,2025-06-24 21:44:23
ORD-102500,CUST-1019,Tony Stark,Tokyo,Home & Kitchen,Blender,141.2,1,0.25,PayPal,PENDING,2025-02-14 22:17:57
ORD-102501,CUST-1014,Oscar Martinez,Sydney,Electronics,Bluetooth Speaker,457.19,5,0.15,UPI / Digital Wallet,COMPLETED,2025-09-18 17:28:17
ORD-102502,CUST-1009,Julia Roberts,Berlin,Sports & Outdoors,Hiking Backpack,189.43,1,0.2,Debit Card,PENDING,2025-08-10 18:31:25
ORD-102503,CUST-1003,Diana Prince,Sydney,Sports & Outdoors,Water Bottle,61.17,1,0.25,Credit Card,COMPLETED,2025-11-11 02:24:12
ORD-102504,CUST-1016,Quentin Tarantino,Tokyo,Sports & Outdoors,Dumbbell Set,202.12,4,0.2,Apple Pay,CANCELLED,2025-02-06 15:52:13
ORD-102505,CUST-1016,Quentin Tarantino,Paris,Sports & Outdoors,Yoga Mat,24.46,4,0.0,Debit Card,RETURNED,2025-07-09 20:12:00
ORD-102506,CUST-1001,Bob Jones,Toronto,Books,Biography,32.61,3,0.05,Credit Card,COMPLETED,2025-08-12 12:32:40
ORD-102507,CUST-1006,George Clark,London,Electronics,Bluetooth Speaker,109.11,1,0.2,PayPal,RETURNED,2025-09-22 10:10:51
ORD-102508,CUST-1018,Steve Rogers,Toronto,Home & Kitchen,Cookware Set,153.17,2,0.15,Debit Card,COMPLETED,2025-12-12 09:49:52
ORD-102509,CUST-1013,Nora Jones,Berlin,Home & Kitchen,Espresso Machine,137.63,4,0.15,Apple Pay,COMPLETED,2025-09-11 02:33:37
ORD-102510,CUST-1000,Alice Smith,Toronto,Sports & Outdoors,Camping Tent,199.74,2,0.05,UPI / Digital Wallet,COMPLETED,2025-12-19 11:11:29
ORD-102511,CUST-1001,Bob Jones,Sydney,Clothing,Sneakers,58.69,1,0.15,PayPal,COMPLETED,2025-10-26 08:29:12
ORD-102512,CUST-1010,Kevin Bacon,Tokyo,Sports & Outdoors,Bicycle Helmet,90.08,1,0.0,PayPal,COMPLETED,2025-05-05 04:28:11
ORD-102513,CUST-1010,Kevin Bacon,Paris,Books,Data Engineering Handbook,32.89,1,0.15,UPI / Digital Wallet,PENDING,2025-03-17 06:53:05
ORD-102514,CUST-1008,Ian Malcolm,Mumbai,Electronics,Bluetooth Speaker,371.38,4,0.15,Credit Card,COMPLETED,2025-04-04 07:31:39
ORD-102515,CUST-1005,Fiona Gallagher,London,Home & Kitchen,Toaster,301.73,1,0.2,Apple Pay,CANCELLED,2025-08-19 20:48:10
ORD-102516,CUST-1002,Charlie Brown,San Francisco,Sports & Outdoors,Yoga Mat,197.01,2,0.1,PayPal,RETURNED,2025-06-26 08:04:48
ORD-102517,CUST-1019,Tony Stark,Toronto,Home & Kitchen,Toaster,344.51,3,0.0,Debit Card,COMPLETED,2025-03-07 02:13:17
ORD-102518,CUST-1010,Kevin Bacon,New York,Clothing,Cotton T-Shirt,65.39,5,0.25,Debit Card,COMPLETED,2025-12-11 10:07:12
ORD-102519,CUST-1000,Alice Smith,San Francisco,Clothing,Cotton T-Shirt,126.62,2,0.0,UPI / Digital Wallet,COMPLETED,2025-03-20 18:56:53
ORD-102520,CUST-1019,Tony Stark,Tokyo,Sports & Outdoors,Dumbbell Set,75.87,5,0.0,Debit Card,COMPLETED,2025-01-05 14:01:30
ORD-102521,CUST-1002,Charlie Brown,Berlin,Clothing,Running Shoes,45.82,1,0.2,PayPal,CANCELLED,2025-05-11 08:39:23
ORD-102522,CUST-1005,Fiona Gallagher,London,Books,History of Computing,35.89,4,0.25,PayPal,COMPLETED,2025-02-17 21:40:06
ORD-102523,CUST-1010,Kevin Bacon,Mumbai,Books,Data Engineering Handbook,43.41,1,0.0,Debit Card,CANCELLED,2025-05-31 09:45:49
ORD-102524,CUST-1013,Nora Jones,Toronto,Sports & Outdoors,Water Bottle,66.57,3,0.1,Debit Card,CANCELLED,2025-07-26 19:46:05
ORD-102525,CUST-1002,Charlie Brown,Paris,Books,Economics 101,14.93,1,0.15,Credit Card,RETURNED,2025-08-15 05:05:09
ORD-102526,CUST-1013,Nora Jones,Sydney,Electronics,Wireless Headphones,967.04,1,0.1,PayPal,COMPLETED,2025-09-22 15:36:14
ORD-102527,CUST-1004,,Toronto,Sports & Outdoors,Bicycle Helmet,79.99,1,0.0,Debit Card,CANCELLED,2025-01-19 14:34:10
ORD-102528,CUST-1017,Rachel Green,London,Electronics,Bluetooth Speaker,1156.37,1,0.0,Apple Pay,PENDING,2025-04-01 16:03:39
ORD-102529,CUST-1017,Rachel Green,Tokyo,Clothing,Denim Jeans,97.67,1,0.15,Credit Card,RETURNED,2025-07-20 03:52:17
ORD-102530,CUST-1014,Oscar Martinez,Mumbai,Home & Kitchen,Air Fryer,120.02,2,0.15,UPI / Digital Wallet,COMPLETED,2025-07-15 20:28:22
ORD-102531,CUST-1013,Nora Jones,Toronto,Clothing,Winter Jacket,115.9,2,0.0,Debit Card,PENDING,2025-04-28 00:40:23
ORD-102532,CUST-1017,Rachel Green,Tokyo,Home & Kitchen,Espresso Machine,39.75,1,0.2,Apple Pay,CANCELLED,2025-12-10 12:30:00
ORD-102533,CUST-1004,Evan Wright,Toronto,Clothing,Denim Jeans,134.52,3,0.25,Debit Card,CANCELLED,2025-06-01 16:19:42
ORD-102534,CUST-1009,Julia Roberts,Berlin,Books,Sci-Fi Novel,11.02,2,0.25,Apple Pay,COMPLETED,2025-10-19 14:35:13
ORD-102535,CUST-1017,Rachel Green,San Francisco,Clothing,Winter Jacket,101.8,1,0.2,PayPal,COMPLETED,2025-02-12 18:45:03
ORD-102536,CUST-1008,Ian Malcolm,Singapore,Sports & Outdoors,Yoga Mat,145.07,2,0.0,PayPal,PENDING,2025-07-17 19:57:06
ORD-102537,CUST-1009,Julia Roberts,New York,Sports & Outdoors,Water Bottle,59.07,1,0.25,UPI / Digital Wallet,COMPLETED,2025-07-18 19:05:30
ORD-102538,CUST-1010,Kevin Bacon,,Clothing,Cotton T-Shirt,52.85,3,0.2,Apple Pay,COMPLETED,2025-08-15 13:51:59
ORD-102539,CUST-1014,Oscar Martinez,Tokyo,Books,Biography,34.17,1,0.25,PayPal,COMPLETED,2025-04-23 12:12:45
ORD-102540,CUST-1000,Alice Smith,Berlin,Clothing,Running Shoes,16.47,1,0.2,Debit Card,COMPLETED,2025-10-27 20:35:56
ORD-102541,CUST-1009,Julia Roberts,London,Electronics,Smartwatch,980.77,3,0.15,Debit Card,RETURNED,2025-11-03 11:16:58
ORD-102542,CUST-1013,Nora Jones,Singapore,Sports & Outdoors,Camping Tent,63.62,1,0.25,Credit Card,COMPLETED,2025-05-26 16:34:23
ORD-102543,CUST-1002,Charlie Brown,Mumbai,Books,History of Computing,27.35,4,0.0,UPI / Digital Wallet,RETURNED,2025-12-24 00:12:34
ORD-102544,CUST-1006,George Clark,Sydney,Home & Kitchen,Air Fryer,190.59,1,0.2,UPI / Digital Wallet,RETURNED,2025-05-04 18:39:56
ORD-102545,CUST-1011,Laura Croft,Toronto,Clothing,Sneakers,17.42,3,0.05,Credit Card,COMPLETED,2025-07-04 18:52:05
ORD-102546,CUST-1005,Fiona Gallagher,New York,Electronics,Laptop,376.66,2,0.15,Debit Card,COMPLETED,2025-12-18 08:55:03
ORD-102547,CUST-1011,Laura Croft,Sydney,Sports & Outdoors,Bicycle Helmet,140.63,1,0.1,UPI / Digital Wallet,CANCELLED,2025-04-21 07:38:13
ORD-102548,CUST-1012,Michael Scott,Tokyo,Clothing,Running Shoes,57.17,1,0.0,Apple Pay,CANCELLED,2025-02-28 07:35:40
ORD-102549,CUST-1002,Charlie Brown,Berlin,Books,Sci-Fi Novel,18.73,1,0.2,Apple Pay,COMPLETED,2025-04-18 19:37:11
ORD-102550,CUST-1012,Michael Scott,Mumbai,Electronics,4K Monitor,1145.47,1,0.15,UPI / Digital Wallet,COMPLETED,2025-06-12 00:38:59
ORD-102551,CUST-1007,Hannah Abbott,Paris,Books,Data Engineering Handbook,9.27,1,0.0,Credit Card,PENDING,2025-12-18 03:24:32
ORD-102552,CUST-1013,Nora Jones,Paris,Sports & Outdoors,Camping Tent,182.5,1,0.2,UPI / Digital Wallet,COMPLETED,2025-07-14 14:49:14
ORD-102553,CUST-1010,Kevin Bacon,Mumbai,Books,Economics 101,22.04,2,0.1,UPI / Digital Wallet,COMPLETED,2025-11-12 04:59:30
ORD-102554,CUST-1000,Alice Smith,Berlin,Sports & Outdoors,Dumbbell Set,215.81,1,0.1,Debit Card,CANCELLED,2025-03-14 11:00:27
ORD-102555,CUST-1011,Laura Croft,New York,Books,Biography,34.89,1,0.25,UPI / Digital Wallet,COMPLETED,2025-12-02 15:11:54
ORD-102556,CUST-1000,Alice Smith,New York,Clothing,Cotton T-Shirt,106.2,2,0.1,Apple Pay,PENDING,2025-12-23 22:39:01
ORD-102557,CUST-1004,Evan Wright,Sydney,Home & Kitchen,Cookware Set,305.59,1,0.15,PayPal,PENDING,2025-03-02 19:21:04
ORD-102558,CUST-1007,Hannah Abbott,New York,Electronics,Laptop,248.0,1,0.05,Credit Card,CANCELLED,2025-06-23 22:51:25
ORD-102559,CUST-1007,Hannah Abbott,New York,Books,Biography,30.29,1,0.05,PayPal,COMPLETED,2025-01-04 16:17:10
ORD-102560,CUST-1009,Julia Roberts,New York,Home & Kitchen,Toaster,262.03,3,0.15,Credit Card,CANCELLED,2025-08-12 14:47:54
ORD-102561,CUST-1004,Evan Wright,Sydney,Sports & Outdoors,Water Bottle,151.83,2,0.15,Apple Pay,COMPLETED,2025-11-29 22:45:42
ORD-102562,CUST-1005,Fiona Gallagher,Mumbai,Books,Cookbook,15.04,1,0.0,Debit Card,COMPLETED,2025-05-01 19:53:50
ORD-102563,CUST-1007,Hannah Abbott,Tokyo,Sports & Outdoors,Hiking Backpack,219.24,2,0.2,Credit Card,COMPLETED,2025-05-04 00:53:54
ORD-102564,CUST-1018,Steve Rogers,Sydney,Electronics,Bluetooth Speaker,1191.52,2,0.25,UPI / Digital Wallet,COMPLETED,2025-02-22 17:35:21
ORD-102565,CUST-1014,Oscar Martinez,New York,Home & Kitchen,Vacuum Cleaner,190.27,1,0.25,Debit Card,COMPLETED,2025-03-11 14:58:59
ORD-102566,CUST-1002,Charlie Brown,Singapore,Home & Kitchen,Vacuum Cleaner,244.2,4,0.0,Credit Card,RETURNED,2025-04-15 22:22:16
ORD-102567,CUST-1010,Kevin Bacon,Berlin,Sports & Outdoors,Camping Tent,195.85,1,0.1,Apple Pay,RETURNED,2025-02-24 20:14:51
ORD-102568,CUST-1019,Tony Stark,Singapore,Sports & Outdoors,Yoga Mat,43.96,2,0.1,Apple Pay,RETURNED,2025-04-01 05:56:00
ORD-102569,CUST-1006,George Clark,Paris,Electronics,Smartphone,1179.91,1,0.0,Debit Card,COMPLETED,2025-03-28 14:10:06
ORD-102570,CUST-1016,Quentin Tarantino,San Francisco,Books,Cookbook,43.93,2,0.25,Credit Card,PENDING,2025-02-10 09:26:18
ORD-102571,CUST-1016,Quentin Tarantino,Singapore,Clothing,Winter Jacket,96.98,1,0.25,UPI / Digital Wallet,PENDING,2025-10-17 04:39:45
ORD-102572,CUST-1000,Alice Smith,Toronto,Electronics,Laptop,777.65,1,0.1,Apple Pay,RETURNED,2025-04-10 05:42:15
ORD-102573,CUST-1001,Bob Jones,Berlin,Books,Sci-Fi Novel,22.91,1,0.25,UPI / Digital Wallet,RETURNED,2025-04-25 07:01:56
ORD-102574,CUST-1013,Nora Jones,San Francisco,Clothing,Hooded Sweatshirt,42.91,2,0.15,UPI / Digital Wallet,COMPLETED,2025-11-29 16:08:53
ORD-102575,CUST-1010,Kevin Bacon,Toronto,Books,Economics 101,8.4,3,0.25,Credit Card,RETURNED,2025-04-15 05:24:59
ORD-102576,CUST-1018,Steve Rogers,New York,Clothing,Denim Jeans,114.49,4,0.2,UPI / Digital Wallet,COMPLETED,2025-07-29 08:09:10
ORD-102577,CUST-1009,Julia Roberts,Berlin,Books,History of Computing,32.08,2,0.2,Apple Pay,COMPLETED,2025-12-14 01:27:44
ORD-102578,CUST-1012,Michael Scott,Berlin,Sports & Outdoors,Bicycle Helmet,65.57,1,0.2,UPI / Digital Wallet,COMPLETED,2025-06-07 15:39:32
ORD-102579,CUST-1010,Kevin Bacon,Paris,Electronics,Bluetooth Speaker,956.98,1,0.0,PayPal,COMPLETED,2025-03-02 05:07:59
ORD-102580,CUST-1014,Oscar Martinez,Toronto,Sports & Outdoors,Camping Tent,204.06,1,0.2,UPI / Digital Wallet,RETURNED,2025-09-16 02:45:53
ORD-102581,CUST-1009,Julia Roberts,San Francisco,Sports & Outdoors,Yoga Mat,46.4,5,0.1,UPI / Digital Wallet,COMPLETED,2025-10-16 12:49:17
ORD-102582,CUST-1005,Fiona Gallagher,London,Sports & Outdoors,Dumbbell Set,217.09,2,0.1,UPI / Digital Wallet,CANCELLED,2025-01-18 04:10:58
ORD-102583,CUST-1016,Quentin Tarantino,Mumbai,Books,Sci-Fi Novel,41.16,1,0.15,UPI / Digital Wallet,CANCELLED,2025-09-16 02:34:01
ORD-102584,CUST-1006,George Clark,,Clothing,Cotton T-Shirt,51.19,5,0.25,Apple Pay,RETURNED,2025-11-15 23:43:18
ORD-102585,CUST-1009,Julia Roberts,Berlin,Books,Cookbook,33.47,1,0.0,PayPal,CANCELLED,2025-08-29 14:08:10
ORD-102586,CUST-1017,Rachel Green,Toronto,Clothing,Denim Jeans,89.45,3,0.0,Credit Card,COMPLETED,2025-03-09 09:42:20
ORD-102587,CUST-1005,Fiona Gallagher,Toronto,Sports & Outdoors,Hiking Backpack,147.21,1,0.05,PayPal,COMPLETED,2025-04-12 14:06:40
ORD-102588,CUST-1016,Quentin Tarantino,Paris,Clothing,Running Shoes,83.81,1,0.2,Apple Pay,COMPLETED,2025-08-21 03:31:19
ORD-102589,CUST-1019,Tony Stark,San Francisco,Sports & Outdoors,Hiking Backpack,111.03,1,0.2,Apple Pay,COMPLETED,2025-08-16 16:58:34
ORD-102590,CUST-1015,Pam Beesly,Tokyo,Sports & Outdoors,Yoga Mat,169.13,3,0.05,UPI / Digital Wallet,COMPLETED,2025-03-14 16:07:33
ORD-102591,CUST-1004,Evan Wright,Berlin,Clothing,Hooded Sweatshirt,72.65,1,0.2,UPI / Digital Wallet,COMPLETED,2025-01-05 09:35:06
ORD-102592,CUST-1018,Steve Rogers,New York,Clothing,Running Shoes,115.1,1,0.15,PayPal,CANCELLED,2025-08-18 22:47:40
ORD-102593,CUST-1017,Rachel Green,Sydney,Books,Economics 101,14.77,1,0.05,UPI / Digital Wallet,RETURNED,2025-03-15 13:20:52
ORD-102594,CUST-1010,Kevin Bacon,New York,Electronics,Laptop,1173.67,1,0.05,PayPal,COMPLETED,2025-06-29 00:11:36
ORD-102595,CUST-1004,Evan Wright,London,Books,Economics 101,8.11,2,0.15,Debit Card,COMPLETED,2025-04-03 09:58:40
ORD-102596,CUST-1016,Quentin Tarantino,Singapore,Sports & Outdoors,Water Bottle,120.42,4,0.0,PayPal,CANCELLED,2025-10-15 07:22:15
ORD-102597,CUST-1013,Nora Jones,Paris,Electronics,Wireless Headphones,455.36,1,0.05,UPI / Digital Wallet,CANCELLED,2025-11-09 22:08:54
ORD-102598,CUST-1012,Michael Scott,New York,Books,Economics 101,19.32,1,0.25,Credit Card,CANCELLED,2025-08-24 06:16:42
ORD-102599,CUST-1018,Steve Rogers,Singapore,Clothing,Winter Jacket,105.25,1,0.0,UPI / Digital Wallet,COMPLETED,2025-01-09 13:35:21
ORD-102600,CUST-1012,Michael Scott,Toronto,Electronics,Bluetooth Speaker,141.02,2,0.0,Debit Card,COMPLETED,2025-09-15 09:25:59
ORD-102601,CUST-1014,Oscar Martinez,Paris,Clothing,Sneakers,54.67,2,0.15,UPI / Digital Wallet,PENDING,2025-04-24 18:42:00
ORD-102602,CUST-1011,Laura Croft,Tokyo,Books,Cookbook,30.06,2,0.2,UPI / Digital Wallet,COMPLETED,2025-04-11 01:24:25
ORD-102603,CUST-1000,Alice Smith,London,Home & Kitchen,Air Fryer,152.1,2,0.15,Apple Pay,PENDING,2025-11-15 10:02:18
ORD-102604,CUST-1010,Kevin Bacon,Sydney,Clothing,Cotton T-Shirt,59.55,1,0.2,Credit Card,COMPLETED,2025-12-10 21:31:42
ORD-102605,CUST-1007,,Mumbai,Books,Data Engineering Handbook,36.99,1,0.05,Apple Pay,COMPLETED,2025-04-09 19:55:55
ORD-102606,CUST-1001,Bob Jones,London,Electronics,Wireless Headphones,110.53,1,0.1,PayPal,COMPLETED,2025-01-13 19:39:38
ORD-102607,CUST-1012,Michael Scott,Toronto,Home & Kitchen,Blender,236.28,1,0.05,Apple Pay,COMPLETED,2025-08-03 12:57:19
ORD-102608,CUST-1009,Julia Roberts,London,Home & Kitchen,Espresso Machine,203.88,1,0.05,PayPal,COMPLETED,2025-12-23 12:48:12
ORD-102609,CUST-1012,Michael Scott,Sydney,Sports & Outdoors,Dumbbell Set,83.78,1,0.2,Apple Pay,RETURNED,2025-05-25 02:29:02
ORD-102610,CUST-1003,Diana Prince,New York,Sports & Outdoors,Camping Tent,162.21,1,0.25,Debit Card,COMPLETED,2025-03-09 06:13:34
ORD-102611,CUST-1005,Fiona Gallagher,Sydney,Clothing,Denim Jeans,93.27,2,0.0,Debit Card,COMPLETED,2025-08-02 18:09:17
ORD-102612,CUST-1008,,Mumbai,Clothing,Denim Jeans,117.43,2,0.2,Credit Card,COMPLETED,2025-12-28 18:58:11
ORD-102613,CUST-1012,Michael Scott,London,Home & Kitchen,Toaster,287.66,1,0.2,Apple Pay,COMPLETED,2025-03-11 20:23:36
ORD-102614,CUST-1011,Laura Croft,Mumbai,Clothing,Denim Jeans,112.25,1,0.05,Debit Card,COMPLETED,2025-01-19 12:06:48
ORD-102615,CUST-1001,Bob Jones,Paris,Electronics,4K Monitor,1036.61,1,0.25,Debit Card,COMPLETED,2025-02-06 06:18:12
ORD-102616,CUST-1004,Evan Wright,Mumbai,Books,History of Computing,9.85,3,0.25,PayPal,COMPLETED,2025-12-15 11:13:55
ORD-102617,CUST-1008,Ian Malcolm,Sydney,Books,Economics 101,39.81,1,0.15,UPI / Digital Wallet,PENDING,2025-02-17 13:11:34
ORD-102618,CUST-1002,Charlie Brown,Singapore,Electronics,Smartphone,953.74,1,0.2,Credit Card,COMPLETED,2025-02-02 17:43:34
ORD-102619,CUST-1003,Diana Prince,San Francisco,Home & Kitchen,Air Fryer,61.22,2,0.1,Credit Card,COMPLETED,2025-12-28 09:42:53
ORD-102620,CUST-1005,Fiona Gallagher,London,Books,Sci-Fi Novel,27.5,1,0.0,Apple Pay,COMPLETED,2025-12-31 23:10:37
ORD-102621,CUST-1014,Oscar Martinez,San Francisco,Home & Kitchen,Cookware Set,146.52,2,0.25,Credit Card,RETURNED,2025-09-27 13:08:07
ORD-102622,CUST-1003,Diana Prince,Mumbai,Books,Economics 101,25.73,2,0.0,PayPal,COMPLETED,2025-01-19 08:44:13
ORD-102623,CUST-1015,Pam Beesly,London,Clothing,Cotton T-Shirt,106.74,1,0.2,Credit Card,COMPLETED,2025-12-27 08:51:53
ORD-102624,CUST-1019,Tony Stark,Mumbai,Clothing,Winter Jacket,63.09,1,0.1,PayPal,COMPLETED,2025-03-26 23:53:36
ORD-102625,CUST-1017,Rachel Green,New York,Electronics,Smartphone,74.93,1,0.2,Credit Card,RETURNED,2025-09-27 12:11:13
ORD-102626,CUST-1006,George Clark,Tokyo,Electronics,4K Monitor,598.91,4,0.15,UPI / Digital Wallet,RETURNED,2025-10-10 09:07:26
ORD-102627,CUST-1017,Rachel Green,New York,Sports & Outdoors,Yoga Mat,88.34,1,0.15,Credit Card,COMPLETED,2025-08-25 19:17:43
ORD-102628,CUST-1013,Nora Jones,Paris,Home & Kitchen,Vacuum Cleaner,156.49,2,0.15,UPI / Digital Wallet,PENDING,2025-05-08 01:16:32
ORD-102629,CUST-1010,Kevin Bacon,New York,Home & Kitchen,Toaster,62.23,1,0.2,PayPal,COMPLETED,2025-12-11 08:40:16
ORD-102630,CUST-1014,Oscar Martinez,New York,Electronics,Smartwatch,1050.12,1,0.05,UPI / Digital Wallet,COMPLETED,2025-12-23 07:09:01
ORD-102631,CUST-1009,Julia Roberts,Tokyo,Home & Kitchen,Cookware Set,264.63,3,0.2,Apple Pay,COMPLETED,2025-11-18 18:03:20
ORD-102632,CUST-1012,Michael Scott,Singapore,Sports & Outdoors,Camping Tent,72.58,3,0.2,PayPal,CANCELLED,2025-03-20 11:40:16
ORD-102633,CUST-1016,Quentin Tarantino,Paris,Sports & Outdoors,Bicycle Helmet,60.37,3,0.2,UPI / Digital Wallet,CANCELLED,2025-11-23 00:45:27
ORD-102634,CUST-1001,Bob Jones,New York,Sports & Outdoors,Water Bottle,80.51,4,0.0,Debit Card,PENDING,2025-10-20 14:29:59
ORD-102635,CUST-1017,Rachel Green,San Francisco,Electronics,4K Monitor,653.69,1,0.1,Apple Pay,CANCELLED,2025-09-15 15:03:18
ORD-102636,CUST-1015,Pam Beesly,Berlin,Electronics,Laptop,492.1,2,0.0,Apple Pay,CANCELLED,2025-11-15 19:39:41
ORD-102637,CUST-1003,Diana Prince,Mumbai,Home & Kitchen,Vacuum Cleaner,320.81,1,0.05,Credit Card,COMPLETED,2025-10-28 22:16:00
ORD-102638,CUST-1017,Rachel Green,Mumbai,Clothing,Running Shoes,108.09,1,0.15,Credit Card,COMPLETED,2025-02-16 12:11:05
ORD-102639,CUST-1012,Michael Scott,Sydney,Clothing,Winter Jacket,141.94,3,0.1,PayPal,CANCELLED,2025-08-24 02:13:15
ORD-102640,CUST-1002,Charlie Brown,London,Home & Kitchen,Air Fryer,96.91,1,0.25,PayPal,COMPLETED,2025-08-11 03:50:11
ORD-102641,CUST-1004,Evan Wright,Toronto,Clothing,Running Shoes,92.2,1,0.2,UPI / Digital Wallet,PENDING,2025-09-05 20:47:46
